Time,Position_X,Position_Y,Position_Z,Orientation_X,Orientation_Y,Orientation_Z,Orientation_W,Velocity_X,Velocity_Y,Velocity_Z,Angular_Velocity_X,Angular_Velocity_Y,Angular_Velocity_Z
137.05,51.14355883886229,48.61015369321165,-49.32218339643029,0.19701776847976124,0.20159855318369255,-0.8243088530994194,0.4909754952738652,-1.1682084839306401,-1.2161351648335483,-0.0031882059790159603,-0.07561223953962326,1.5751482248306274,-0.0019868225790562175
137.146,51.03061206930399,48.49704455516024,-49.351176882589705,0.22670392010177493,0.25854632714241116,-0.7611441103804911,0.5499261519192808,-1.1611767880669608,-1.252660940802849,-0.029780381038061538,-0.04020203277468681,0.8961354494094849,0.00043325874139543826
137.246,50.92942169307105,48.394237919407175,-49.41635093358793,0.2160294519972993,0.2876492036906151,-0.7085130133613112,0.6071231517440066,-0.2989784578065871,-0.2925769622748497,5.570563374034282e-06,0.0002081983257085085,0.011581627652049065,-0.004534882027655842
137.346,50.865080681161075,48.328979298778606,-49.361678874862335,0.1890988970038636,0.290637712887857,-0.672930997832762,0.6534027847775375,-0.8694510027086422,-1.0092602988253225,-0.04711709910373995,0.02557418681681156,-0.5973509550094604,-0.0009265348780899508
137.446,50.752426879908846,48.210388879054996,-49.38566733688588,0.14055566992729465,0.2768115525439002,-0.6213575483295439,0.7193985440376032,-0.914949013549491,-1.0729844320171433,-0.039821052950435615,0.033327069133520126,-0.6583387851715088,-0.00974814034998409
137.546,50.65896547895529,48.11216991993125,-49.42570022752706,0.10714423562450738,0.26331121402089325,-0.5776150388141414,0.7652112024003707,-0.9044490714288993,-1.0518168164445632,-0.02894850978326224,0.013495034538209438,-0.45350316166877747,0.0019194104243070442
137.646,50.55168786011307,48.001150730625795,-49.35027611768619,0.08481216376781471,0.25126255975468104,-0.5445316809551746,0.7957130584442351,-1.6482339611917065,-1.776725618487514,-0.023301536792134047,0.06910746544599533,-1.1180946826934814,-0.003600712399929625
137.747,50.307931007894844,47.75426189158182,-49.347546390257996,0.03205949535897687,0.181051075812218,-0.5073050197814724,0.8419229855569251,-1.9681836516088558,-2.0602493842089395,-0.014286420323963767,0.10111787170171738,-1.7871450185775757,-0.006251379847526332
137.846,50.1195850848713,47.56599605345645,-49.33260899831075,-0.0025305874152294974,0.110022096378489,-0.5307176225583874,0.84037345242564,-1.9992009228182792,-2.031003983964173,0.0031688878551822497,0.09448453038930893,-1.745230793952942,0.005960837937891697
137.946,49.90643881295971,47.354417486141784,-49.34475778884334,-0.03510893884724686,0.04684735947256022,-0.6220653088443012,0.7807736156248578,-2.015232791718486,-2.000579083932857,0.010214779778011645,0.06426023691892624,-1.3402048349380493,0.0014591587241740676
138.046,49.702565650194096,47.15354623775529,-49.36698818640622,-0.06012884649843274,0.017339595108541828,-0.7136874258587367,0.6976633274233136,-2.175704642418647,-2.1423290147072427,0.012129325691559077,0.03185972943902016,-0.7296187281608582,0.005147607065737337
138.146,49.482838104092686,46.93731264395915,-49.31615079975167,-0.07374817944882042,0.00987388174865108,-0.7811352916815356,0.6199123878233123,-2.2065310182548994,-2.1715448501694556,0.006182730638676985,-0.007132178638130426,0.03682757914066315,0.0010973357129841997
138.247,49.30611977775823,46.76321189560261,-49.29125647748793,-0.06034955057985572,0.02588735613249287,-0.8330111373463341,0.5493452662891031,-2.025054473999614,-2.0070788963399653,0.006743413927009503,-0.0373259000480175,0.5872725248336792,-0.0036091527435929303
138.346,49.04301038996222,46.503219129011924,-49.33705841157696,-0.024891891412234142,0.0512317747087285,-0.8775990609467079,0.4759995664153194,-2.197639703526442,-2.1967818580832046,0.01035098930610074,-0.03997156023979187,0.654381275177002,-0.007862710393965324
138.446,48.923626533762146,46.38378518546065,-49.32572395074054,-0.0016614370076131445,0.06380349398237518,-0.8964992371254463,0.43842384927853045,-1.1990936358603292,-1.2274217924447424,0.00832543741059702,-0.021292563527822495,0.5321459770202637,-0.006759238895028895
138.546,48.813248481948,46.272848958000715,-49.31984364431523,0.018785627188993043,0.07272245051821184,-0.9118550771764683,0.4035825363283695,-1.1054380392382297,-1.1406776131612766,0.0060517080248817376,-0.021594397723674774,0.3112644851207733,-0.0034879052545875693
138.647,48.70202232384291,46.16081681542094,-49.31984685449069,0.0640679577735706,0.09394451157820817,-0.9170728021240097,0.382161224008236,-1.1153038651000888,-1.1539999187922878,0.011994160330928748,-0.0897943302989006,1.702776551246643,-0.0041397218592467006
138.746,48.58896709307601,46.046771427118465,-49.31547246853533,0.15118936477069933,0.1438784144206673,-0.890097013947189,0.405176607920947,-1.1409381407718482,-1.1858400653596497,0.007684794803767377,-0.11771105229854584,2.26257586479187,-0.0008114320808093041
138.869,48.51161418082382,45.96808644277694,-49.32440675895759,0.19998111925356526,0.19188757671251622,-0.8436417066125782,0.4598427782506825,-0.7326413596072402,-0.7981133562399438,-0.017065452146834394,-0.06061628833413124,1.044914960861206,0.004030528012662998
138.946,48.446620967601966,45.89976005208364,-49.3370750382489,0.21143555716994222,0.24259681962721563,-0.7729868493376479,0.5467477654476995,-0.5439372282073952,-0.6540820102391727,-0.029446872114019574,-0.02510838955640793,0.576399028301239,0.0013766752090304383
139.046,48.39437264732023,45.843188691113774,-49.371477322793055,0.20207552776491777,0.2718238002164386,-0.7185268790579357,0.6074507607911,-0.5152494817935519,-0.6559732026633966,-0.0395684882680275,-0.004398046527057886,0.03074435517191887,0.003602519165724512
139.146,48.353360731136995,45.80114753016876,-49.34347892486099,0.17454882818213296,0.2807041379182339,-0.6704269870866847,0.6642782162028917,-0.45058463233262197,-0.5965955994515856,-0.039993401149754804,0.01961318403482437,-0.36321938037872314,0.008291248232126281
139.246,48.27834503876929,45.72076038549474,-49.35959774249177,0.1392660013983594,0.2734180805750725,-0.625575478007208,0.7172885440220056,-1.1326381668954717,-1.2868175607049592,-0.037274783886928786,0.034390829503536224,-0.5545008778572083,-0.006725718267261914
139.347,48.136798585600296,45.574502970808,-49.33823809199373,0.10479234766637426,0.25764667677108877,-0.5817646923874823,0.7643210035781314,-1.4048899704337177,-1.5502352813010043,-0.028303690625052814,0.06457271426916122,-1.209334373474121,-0.002581906504928918
139.446,47.99405851630174,45.42834786940287,-49.321290194720994,0.051657738654002416,0.19833758821373718,-0.5448444703908029,0.8131040414505873,-1.4190839490917557,-1.5283884124985792,-0.011687736848687928,0.1318359225988388,-2.369861364364624,-0.0003588933032003123
139.547,47.84676797656067,45.27873782509814,-49.30841098606386,-0.01117562956397005,0.08782796873574553,-0.5688090121585828,0.8176904431988788,-1.4372094249023373,-1.4819994679570163,0.0032134144095524553,0.11146263033151627,-2.432133436203003,0.007786843460053503
139.653,47.65770844224569,45.09064320939103,-49.362645082501764,-0.0673229329685669,0.005310244833744614,-0.6623088716869527,0.7461811994958538,-2.0024201985652224,-1.9787870026226724,0.009889986211760252,0.07104840129613876,-1.3857803344726562,0.0076087526977063925
139.746,47.46098998150989,44.8966531788585,-49.399127392398064,-0.09059625954571165,-0.011437167698362241,-0.7403897147073232,0.6659463787025003,-2.206787806266325,-2.16517344713764,0.0029380062958287495,0.018115315586328506,-0.39204058051109314,0.00508439354598527
