timestamp,elapsed_time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg,accel_bias_x,accel_bias_y,accel_bias_z,gyro_bias_x,gyro_bias_y,gyro_bias_z,raw_accel_x,raw_accel_y,raw_accel_z,raw_gyro_x,raw_gyro_y,raw_gyro_z
9.905000,9.905000,0.009706,-0.013856,-0.919197,0.046748,-0.022893,0.077708,0.807660,-0.000327,0.003157,0.589640,0.183053,0.314212,72.263887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.011083,-0.087394,10.288093,0.008043,0.003977,-0.008524
9.924000,9.924000,0.010615,-0.014287,-0.989005,0.048955,-0.022511,0.014305,0.803986,-0.000332,0.003219,0.594639,0.188774,0.319159,72.974825,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001506,-0.071832,10.225846,0.005256,0.004544,-0.000212
9.944000,9.944000,0.011617,-0.014745,-1.038695,0.051185,-0.023258,0.023141,0.799888,-0.000338,0.003360,0.600140,0.200081,0.331212,73.760897,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.060164,-0.083803,10.248590,0.009871,0.010516,-0.000795
9.964000,9.964000,0.012669,-0.015203,-1.073361,0.054041,-0.022593,0.031057,0.795965,-0.000358,0.003473,0.605333,0.208229,0.341571,74.506793,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012859,-0.092183,10.203100,0.007099,0.009047,0.001939
9.986000,9.986000,0.013886,-0.015695,-1.097464,0.056602,-0.022088,0.039372,0.792210,-0.000330,0.003489,0.610238,0.214084,0.339838,75.214635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.007481,-0.069047,10.185062,0.004642,-0.001373,0.000643
10.004000,10.004000,0.014929,-0.016088,-1.162748,0.059268,-0.021652,-0.020117,0.788640,-0.000383,0.003598,0.614845,0.218873,0.352139,75.882507,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000899,-0.098975,10.171893,0.004660,0.011916,-0.002943
10.025000,10.025000,0.016201,-0.016523,-1.209225,0.061877,-0.019742,-0.012464,0.785228,-0.000399,0.003673,0.619196,0.224693,0.358833,76.516241,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.055965,-0.059470,10.171893,0.004855,0.005552,-0.002848
10.062000,10.062000,0.018594,-0.017218,-1.296224,0.067474,-0.017843,-0.083420,0.782019,-0.000481,0.003845,0.623243,0.231525,0.378921,77.108149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021072,-0.094983,10.236537,0.003260,0.009453,-0.005748
10.100000,10.100000,0.021250,-0.017870,-1.359013,0.072308,-0.016472,-0.067470,0.778740,-0.000557,0.003877,0.627334,0.228986,0.385991,77.708879,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.004067,-0.074632,10.226960,-0.001175,0.003253,0.001238
10.100000,10.100000,0.021250,-0.017870,-1.400959,0.072308,-0.016472,-0.067470,0.775618,-0.000576,0.003874,0.631190,0.228986,0.385991,78.277446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.004067,-0.074632,10.226960,-0.001175,0.003253,0.001238
