timestamp,elapsed_time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg,accel_bias_x,accel_bias_y,accel_bias_z,gyro_bias_x,gyro_bias_y,gyro_bias_z,raw_accel_x,raw_accel_y,raw_accel_z,raw_gyro_x,raw_gyro_y,raw_gyro_z
9.657000,9.657000,0.011426,-0.008625,-1.035150,0.053296,-0.012592,0.008874,0.811048,-0.000670,0.004133,0.584964,0.214779,0.429014,71.602436,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015920,-0.006613,10.173635,0.007789,0.004040,0.000751
9.680000,9.680000,0.012671,-0.008895,-1.055807,0.054941,-0.010907,0.017303,0.806746,-0.000655,0.004218,0.590883,0.225051,0.434334,72.441046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015920,-0.006613,10.173635,0.007789,0.004040,0.000751
9.697000,9.697000,0.013621,-0.009077,-1.144390,0.056798,-0.010477,-0.065155,0.802629,-0.000670,0.004292,0.596462,0.231771,0.440586,73.235578,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020160,-0.056446,10.187895,0.006908,0.006414,-0.001157
9.718000,9.718000,0.014840,-0.009283,-1.207537,0.059342,-0.009148,-0.118405,0.798653,-0.000758,0.004423,0.601774,0.235620,0.457100,73.995984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016950,-0.056446,10.217824,0.003158,0.013746,0.005080
9.737000,9.737000,0.015989,-0.009445,-1.252369,0.061621,-0.007904,-0.110767,0.795045,-0.000739,0.004628,0.606532,0.254335,0.472963,74.680380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014555,-0.055249,10.209445,0.017214,0.014560,-0.002715
9.759000,9.759000,0.017374,-0.009619,-1.283865,0.064251,-0.007923,-0.101806,0.791581,-0.000655,0.004803,0.611044,0.276889,0.481579,75.332317,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.053537,-0.070172,10.214248,0.017895,0.006834,-0.000286
9.777000,9.777000,0.018562,-0.009752,-1.312717,0.067760,-0.006942,-0.093802,0.788277,-0.000613,0.004903,0.615300,0.290329,0.486082,75.949810,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015894,-0.125239,10.252554,0.013050,0.004356,-0.002134
9.798000,9.798000,0.020016,-0.009883,-1.332996,0.070658,-0.005498,-0.085112,0.785035,-0.000594,0.004988,0.619431,0.300581,0.490864,76.551603,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013500,-0.065384,10.221432,0.008566,0.003946,-0.005381
9.818000,9.818000,0.021459,-0.009980,-1.347023,0.073669,-0.004176,-0.078681,0.781910,-0.000594,0.005092,0.623371,0.310507,0.498666,77.127952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012545,-0.077943,10.129191,0.008671,0.006803,-0.001034
9.838000,9.838000,0.022964,-0.010054,-1.417518,0.076876,-0.003258,-0.140904,0.778926,-0.000610,0.005235,0.627094,0.321736,0.511087,77.674847,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.007805,-0.091111,10.145952,0.009806,0.010835,-0.000794
9.857000,9.857000,0.024456,-0.010099,-1.467648,0.080121,-0.001458,-0.135348,0.776048,-0.000665,0.005374,0.630650,0.329259,0.525904,78.199073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.038882,-0.089914,10.100462,0.006866,0.013638,0.004768
9.882000,9.882000,0.026512,-0.010114,-1.555116,0.084399,0.000279,-0.211853,0.773505,-0.000745,0.005536,0.633765,0.336031,0.544743,78.659953,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010180,-0.095159,10.114914,0.004760,0.013132,-0.003485
9.899000,9.899000,0.027972,-0.010098,-1.616532,0.087329,0.001535,-0.206634,0.771075,-0.000806,0.005644,0.636719,0.340636,0.557554,79.098353,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010180,-0.095159,10.114914,0.004760,0.013132,-0.003485
9.917000,9.917000,0.029572,-0.010052,-1.659602,0.090405,0.003636,-0.201115,0.768757,-0.000826,0.005710,0.639515,0.345690,0.563536,79.514630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.048487,-0.085582,10.114914,0.004932,0.005781,-0.003251
9.937000,9.937000,0.031419,-0.009949,-1.689950,0.094316,0.006658,-0.194322,0.766477,-0.000924,0.005809,0.642244,0.346387,0.578161,79.922162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.084400,-0.103538,10.148431,0.000626,0.012752,-0.001803
9.957000,9.957000,0.033353,-0.009804,-1.767342,0.099081,0.007876,-0.261566,0.764309,-0.001061,0.005887,0.644822,0.342095,0.594039,80.308199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000508,-0.162725,10.124511,-0.003728,0.013846,-0.001764
9.983000,9.983000,0.036005,-0.009577,-1.823521,0.104944,0.009572,-0.252846,0.762225,-0.001134,0.005901,0.647285,0.338677,0.599574,80.677901,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002903,-0.150754,10.143664,-0.002303,0.003721,0.000848
9.999000,9.999000,0.037713,-0.009415,-1.860967,0.108539,0.010656,-0.247479,0.760239,-0.001185,0.005908,0.649615,0.336574,0.602981,81.028741,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002903,-0.150754,10.143664,-0.002303,0.003721,0.000848
10.018000,10.018000,0.039809,-0.009185,-1.928002,0.112071,0.013569,-0.303260,0.758588,-0.001261,0.005898,0.651542,0.330828,0.606865,81.319505,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.073558,-0.100050,10.156912,-0.005232,0.003542,-0.004460
10.037000,10.037000,0.041951,-0.008908,-1.975677,0.113443,0.015586,-0.297781,0.757034,-0.001270,0.005959,0.653347,0.335999,0.612051,81.592559,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008914,0.002901,10.095860,0.004828,0.004722,-0.007302
10.063000,10.063000,0.044942,-0.008464,-2.010383,0.116598,0.018527,-0.288052,0.755506,-0.001351,0.006053,0.655113,0.337450,0.625456,81.860135,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020885,-0.043786,10.182052,0.000961,0.009005,0.001144
10.078000,10.078000,0.046714,-0.008176,-2.065309,0.119671,0.019932,-0.283452,0.754157,-0.001388,0.006061,0.656665,0.336077,0.628238,82.095854,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011308,-0.129977,10.115014,-0.001611,0.003245,0.001181
10.101000,10.101000,0.049500,-0.007687,-2.105273,0.122631,0.022542,-0.277600,0.752881,-0.001513,0.006134,0.658126,0.332121,0.643290,82.318107,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019777,-0.052819,10.062389,-0.003006,0.011424,0.000337
10.117000,10.117000,0.051479,-0.007314,-2.131823,0.124694,0.024145,-0.274465,0.751644,-0.001539,0.006129,0.659539,0.330716,0.644236,82.533299,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004215,-0.056410,10.003733,-0.001589,0.001061,0.005001
10.137000,10.137000,0.054009,-0.006806,-2.227960,0.128365,0.026672,-0.358992,0.750470,-0.001563,0.006186,0.660873,0.334082,0.650288,82.736998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.035392,-0.107168,10.117640,0.002968,0.005265,-0.002846
10.162000,10.162000,0.057272,-0.006102,-2.297682,0.132624,0.029660,-0.413255,0.749328,-0.001503,0.006265,0.662168,0.346347,0.652015,82.934959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.025815,-0.095197,10.070951,0.008551,0.001212,0.001018
10.179000,10.179000,0.059551,-0.005580,-2.345153,0.135551,0.031703,-0.408791,0.748242,-0.001466,0.006318,0.663394,0.354688,0.653190,83.122639,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.025815,-0.095197,10.070951,0.008551,0.001212,0.001018
10.208000,10.208000,0.063517,-0.004613,-2.404559,0.137944,0.035022,-0.398967,0.747446,-0.001434,0.006396,0.664290,0.364086,0.657055,83.259991,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007859,-0.005414,10.146370,0.005681,0.002313,-0.002132
10.226000,10.226000,0.066032,-0.003960,-2.442939,0.141503,0.037511,-0.393686,0.746680,-0.001454,0.006476,0.665150,0.369226,0.665001,83.392112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.044698,-0.115912,10.102194,0.004996,0.007697,-0.001128
10.238000,10.238000,0.067744,-0.003500,-2.468102,0.143884,0.039191,-0.390165,0.745951,-0.001470,0.006529,0.665967,0.372652,0.670298,83.517600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.044698,-0.115912,10.102194,0.004996,0.007697,-0.001128
10.258000,10.258000,0.070654,-0.002699,-2.487855,0.147142,0.040855,-0.385620,0.745261,-0.001445,0.006679,0.666738,0.386937,0.680782,83.636221,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.016355,-0.087181,10.035156,0.012469,0.009146,-0.000344
10.280000,10.280000,0.073922,-0.001763,-2.549950,0.149914,0.044227,-0.380711,0.744551,-0.001364,0.006753,0.667530,0.400277,0.680516,83.758255,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.047092,-0.040494,10.031567,0.010630,-0.000238,-0.003901
10.303000,10.303000,0.077421,-0.000703,-2.593594,0.154372,0.047987,-0.374295,0.743832,-0.001380,0.006827,0.668330,0.405277,0.687644,83.881520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.063814,-0.104428,10.088068,0.003764,0.005427,0.002536
10.322000,10.322000,0.080389,0.000239,-2.623010,0.158067,0.051124,-0.368995,0.743155,-0.001394,0.006888,0.669083,0.409409,0.693532,83.997620,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.063814,-0.104428,10.088068,0.003764,0.005427,0.002536
10.337000,10.337000,0.082781,0.001020,-2.673620,0.160789,0.053064,-0.364767,0.742508,-0.001444,0.006932,0.669800,0.409180,0.700659,84.108315,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.025506,-0.094852,10.090462,-0.000320,0.008324,0.004344
10.360000,10.360000,0.086537,0.002267,-2.711023,0.165818,0.055340,-0.359166,0.741846,-0.001530,0.007097,0.670531,0.415329,0.720886,84.221500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002027,-0.135553,10.052155,0.004647,0.015360,0.001487
10.377000,10.377000,0.089377,0.003222,-2.735622,0.168295,0.057038,-0.354340,0.741220,-0.001527,0.007190,0.671222,0.423360,0.728108,84.328420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.012958,-0.061757,10.091840,0.008218,0.007431,0.002113
10.402000,10.402000,0.093641,0.004698,-2.849729,0.172831,0.061059,-0.453967,0.740645,-0.001632,0.007300,0.671854,0.423620,0.745228,84.426375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050488,-0.090488,10.036773,0.000182,0.011951,-0.000154
10.421000,10.421000,0.096957,0.005890,-2.929466,0.176276,0.064422,-0.521382,0.740082,-0.001602,0.007311,0.672475,0.427550,0.743561,84.522384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.063657,-0.089290,10.005649,0.003578,-0.001512,0.002509
10.437000,10.437000,0.099800,0.006947,-2.985088,0.178997,0.067622,-0.517874,0.739561,-0.001690,0.007370,0.673047,0.425195,0.754952,84.611119,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.085192,-0.075385,10.028643,-0.002625,0.012457,0.004192
10.470000,10.470000,0.105822,0.009274,-3.028640,0.185978,0.073415,-0.510524,0.739086,-0.001818,0.007486,0.673567,0.423878,0.774415,84.691892,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.062447,-0.119678,10.032236,-0.000711,0.010301,0.000995
10.477000,10.477000,0.107129,0.009792,-3.049745,0.187458,0.074669,-0.508966,0.738645,-0.001849,0.007510,0.674050,0.423598,0.778544,84.766838,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.062447,-0.119678,10.032236,-0.000711,0.010301,0.000995
10.498000,10.498000,0.111101,0.011411,-3.149212,0.190884,0.079540,-0.593841,0.738261,-0.001803,0.007551,0.674470,0.431134,0.778164,84.832155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.110044,-0.067387,9.997685,0.006222,-0.000293,0.003015
10.517000,10.517000,0.114758,0.012965,-3.219260,0.194003,0.083947,-0.590272,0.737897,-0.001761,0.007588,0.674868,0.437952,0.777820,84.893959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.110044,-0.067387,9.997685,0.006222,-0.000293,0.003015
10.540000,10.540000,0.119267,0.014943,-3.269881,0.198083,0.088052,-0.585140,0.737598,-0.001726,0.007611,0.675195,0.443051,0.776889,84.944794,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.057372,-0.084146,10.032403,0.003922,-0.000737,-0.003903
10.557000,10.557000,0.122661,0.016456,-3.302796,0.201220,0.090010,-0.581498,0.737318,-0.001704,0.007566,0.675501,0.441721,0.771175,84.992278,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.004878,-0.096117,10.022826,-0.001274,-0.005918,-0.006800
10.578000,10.578000,0.126923,0.018369,-3.327399,0.204748,0.092130,-0.575577,0.736918,-0.001681,0.007548,0.675938,0.442726,0.767670,85.060244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020582,-0.080788,10.090121,0.000855,-0.002924,-0.001413
10.597000,10.597000,0.130845,0.020137,-3.391342,0.208022,0.094058,-0.571678,0.736528,-0.001651,0.007452,0.676364,0.438266,0.756945,85.126247,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.018188,-0.085577,10.013507,-0.004079,-0.009862,-0.001253
10.617000,10.617000,0.135033,0.022050,-3.436452,0.210845,0.097206,-0.568084,0.736178,-0.001693,0.007455,0.676745,0.435369,0.760268,85.185605,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.036879,-0.050861,9.988366,-0.002474,0.002868,-0.004166
10.638000,10.638000,0.139496,0.024125,-3.468365,0.214188,0.100451,-0.563228,0.736118,-0.001795,0.007512,0.676809,0.431201,0.772857,85.195609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034136,-0.069365,10.040045,-0.003470,0.010466,0.000360
10.657000,10.657000,0.143597,0.026058,-3.529004,0.217455,0.102968,-0.559400,0.736076,-0.001781,0.007512,0.676855,0.432469,0.771822,85.202793,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011392,-0.084927,10.010116,0.001190,-0.000965,-0.001846
10.679000,10.679000,0.148415,0.028352,-3.572573,0.220575,0.105553,-0.555801,0.735997,-0.001840,0.007535,0.676940,0.429336,0.778262,85.216041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.005368,-0.056197,9.971808,-0.002543,0.005140,0.004194
10.698000,10.698000,0.152630,0.030386,-3.601845,0.223068,0.108545,-0.551148,0.735906,-0.001879,0.007559,0.677039,0.428036,0.783244,85.231432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031327,-0.042283,10.053462,-0.001208,0.004584,0.000956
10.717000,10.717000,0.156908,0.032475,-3.680797,0.227272,0.111380,-0.615686,0.735835,-0.001895,0.007563,0.677116,0.427123,0.784752,85.243465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030130,-0.133263,10.018745,-0.000819,0.001374,-0.001410
10.755000,10.755000,0.165643,0.036854,-3.745057,0.232450,0.119084,-0.609636,0.735729,-0.001986,0.007748,0.677229,0.433909,0.807368,85.261337,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.076817,-0.044677,9.968468,0.003069,0.010413,0.003380
10.762000,10.762000,0.167273,0.037692,-3.776726,0.233414,0.120530,-0.608522,0.735666,-0.002003,0.007782,0.677297,0.435159,0.811535,85.272096,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.076817,-0.044677,9.968468,0.003069,0.010413,0.003380
10.777000,10.777000,0.170801,0.039521,-3.858746,0.236937,0.123280,-0.678836,0.735605,-0.002028,0.007797,0.677362,0.434305,0.814697,85.282245,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.060717,-0.143140,9.983049,-0.001020,0.003693,0.001810
10.797000,10.797000,0.175577,0.042029,-3.919257,0.240629,0.127535,-0.674486,0.735530,-0.002083,0.007849,0.677444,0.433723,0.823283,85.295038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.084659,-0.090468,10.027341,-0.000579,0.007530,0.004930
10.817000,10.817000,0.180412,0.044621,-3.961564,0.242929,0.131698,-0.671631,0.735475,-0.002099,0.007818,0.677504,0.430110,0.821885,85.304297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.073885,-0.022233,9.951924,-0.003184,-0.001203,0.002178
10.843000,10.843000,0.186784,0.048103,-4.029388,0.247239,0.136137,-0.667849,0.735436,-0.002176,0.007791,0.677546,0.421575,0.825574,85.310890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040964,-0.076512,9.954584,-0.005734,0.002479,0.000284
10.859000,10.859000,0.190759,0.050299,-4.072142,0.249611,0.138308,-0.665435,0.735454,-0.002192,0.007800,0.677526,0.420866,0.827526,85.307699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003854,-0.063344,9.959373,-0.000724,0.002104,-0.003459
10.878000,10.878000,0.195529,0.052957,-4.167318,0.252428,0.141525,-0.745542,0.735423,-0.002165,0.007798,0.677560,0.423039,0.825307,85.313103,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.037372,-0.060950,9.937826,0.001923,-0.002001,0.005077
